,game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,HomeTeam,AwayTeam
923,2013020795,20132014,R,2014-01-29T00:00:00Z,13,6,2,6,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Florida
1159,2013020798,20132014,R,2014-01-29T00:00:00Z,9,29,3,2,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Ottawa
1338,2013020796,20132014,R,2014-01-29T00:00:00Z,14,10,2,3,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Tampa Bay
2027,2013020797,20132014,R,2014-01-29T00:00:00Z,17,4,0,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,Detroit
1456,2013020799,20132014,R,2014-01-29T00:30:00Z,15,7,5,4,away win OT,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Washington
2039,2013020800,20132014,R,2014-01-29T00:30:00Z,12,8,0,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Carolina
1350,2013020801,20132014,R,2014-01-29T01:00:00Z,1,19,0,3,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,New Jersey
1463,2013020802,20132014,R,2014-01-29T01:00:00Z,18,52,4,3,away win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Nashville
1793,2013020804,20132014,R,2014-01-29T02:00:00Z,26,27,0,3,home win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Los Angeles
1576,2013020803,20132014,R,2014-01-29T02:30:00Z,16,20,4,5,home win OT,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,Chicago
917,2013020805,20132014,R,2014-01-29T03:00:00Z,30,24,4,2,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Minnesota
1984,2013020806,20132014,R,2014-01-30T00:30:00Z,3,2,2,1,away win REG,left,Yankee Stadium,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,NY Rangers
1811,2013020807,20132014,R,2014-01-30T02:30:00Z,28,22,0,3,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,San Jose
1196,2013020808,20132014,R,2014-01-30T03:30:00Z,16,23,5,2,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Chicago
1614,2013020810,20132014,R,2014-01-31T00:00:00Z,13,10,3,6,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Florida
1893,2013020809,20132014,R,2014-01-31T00:00:00Z,8,6,4,1,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Montreal
1918,2013020811,20132014,R,2014-01-31T00:00:00Z,15,29,2,5,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Washington
1234,2013020812,20132014,R,2014-01-31T00:30:00Z,14,9,3,5,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Tampa Bay
1259,2013020813,20132014,R,2014-01-31T01:30:00Z,1,25,3,2,away win OT,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,New Jersey
1136,2013020814,20132014,R,2014-01-31T02:00:00Z,30,21,4,5,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Minnesota
1904,2013020816,20132014,R,2014-01-31T02:00:00Z,7,27,3,2,away win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Buffalo
2082,2013020815,20132014,R,2014-01-31T02:00:00Z,28,20,1,4,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,San Jose
1228,2013020817,20132014,R,2014-01-31T03:00:00Z,4,24,3,5,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Philadelphia
1629,2013020818,20132014,R,2014-01-31T03:30:00Z,5,26,4,1,away win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Pittsburgh
1026,2013020820,20132014,R,2014-02-01T00:00:00Z,19,12,1,3,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,St Louis
1549,2013020819,20132014,R,2014-02-01T00:00:00Z,2,3,1,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,NY Islanders
1045,2013020821,20132014,R,2014-02-01T00:30:00Z,15,17,3,4,home win SO,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,Washington
1118,2013020822,20132014,R,2014-02-01T01:00:00Z,1,18,2,3,home win OT,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,New Jersey
1311,2013020823,20132014,R,2014-02-01T01:30:00Z,23,52,3,4,home win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Vancouver
1668,2013020825,20132014,R,2014-02-01T18:00:00Z,14,8,2,1,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Tampa Bay
2007,2013020824,20132014,R,2014-02-01T18:00:00Z,22,6,0,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Edmonton
1402,2013020826,20132014,R,2014-02-01T20:00:00Z,7,21,1,7,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Buffalo
1878,2013020827,20132014,R,2014-02-01T21:00:00Z,4,26,2,0,away win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Philadelphia
2104,2013020828,20132014,R,2014-02-02T00:00:00Z,9,10,3,6,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Ottawa
2117,2013020829,20132014,R,2014-02-02T00:00:00Z,13,29,1,4,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Florida
1074,2013020831,20132014,R,2014-02-02T01:00:00Z,5,27,1,3,home win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Pittsburgh
1337,2013020830,20132014,R,2014-02-02T01:00:00Z,18,19,3,4,home win SO,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Nashville
1765,2013020832,20132014,R,2014-02-02T03:00:00Z,30,20,3,4,home win OT,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,Minnesota
1865,2013020833,20132014,R,2014-02-02T03:00:00Z,25,24,2,0,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Dallas
1208,2013020834,20132014,R,2014-02-02T03:30:00Z,16,28,1,2,home win SO,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Chicago
1036,2013020835,20132014,R,2014-02-02T17:30:00Z,17,15,5,6,home win OT,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,Detroit
1562,2013020836,20132014,R,2014-02-02T18:00:00Z,52,8,2,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Winnipeg
1145,2013020838,20132014,R,2014-02-04T00:00:00Z,9,5,1,2,home win OT,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Ottawa
1997,2013020837,20132014,R,2014-02-04T00:00:00Z,22,7,3,2,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Edmonton
1736,2013020839,20132014,R,2014-02-04T00:30:00Z,23,17,0,2,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,Vancouver
1910,2013020840,20132014,R,2014-02-04T00:30:00Z,21,1,2,1,away win OT,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Colorado
1237,2013020841,20132014,R,2014-02-04T03:00:00Z,29,24,4,2,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Columbus
1330,2013020842,20132014,R,2014-02-04T03:30:00Z,16,26,5,3,away win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Chicago
1376,2013020843,20132014,R,2014-02-04T03:30:00Z,4,28,5,2,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Philadelphia
1971,2013020844,20132014,R,2014-02-05T00:00:00Z,23,6,1,3,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Vancouver
2023,2013020845,20132014,R,2014-02-05T00:00:00Z,21,3,1,5,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Colorado
2068,2013020846,20132014,R,2014-02-05T00:00:00Z,52,12,2,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Winnipeg
1018,2013020848,20132014,R,2014-02-05T00:30:00Z,10,13,1,4,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Toronto
1534,2013020849,20132014,R,2014-02-05T00:30:00Z,2,15,1,0,away win REG,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,NY Islanders
1966,2013020847,20132014,R,2014-02-05T00:30:00Z,20,8,0,2,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Calgary
1979,2013020851,20132014,R,2014-02-05T01:00:00Z,14,30,1,2,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Tampa Bay
2031,2013020850,20132014,R,2014-02-05T01:00:00Z,9,19,5,4,away win SO,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Ottawa
1877,2013020852,20132014,R,2014-02-05T02:00:00Z,25,27,3,1,away win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Dallas
1030,2013020853,20132014,R,2014-02-06T00:30:00Z,5,7,5,1,away win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Pittsburgh
1937,2013020854,20132014,R,2014-02-06T03:00:00Z,16,24,2,0,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Chicago
1911,2013020855,20132014,R,2014-02-06T03:30:00Z,25,28,1,2,home win OT,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Dallas
979,2013020859,20132014,R,2014-02-07T00:00:00Z,52,15,2,4,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,Winnipeg
1048,2013020858,20132014,R,2014-02-07T00:00:00Z,21,4,1,3,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,Colorado
1466,2013020856,20132014,R,2014-02-07T00:00:00Z,20,2,4,2,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Calgary
1974,2013020857,20132014,R,2014-02-07T00:00:00Z,22,3,2,1,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Edmonton
1233,2013020862,20132014,R,2014-02-07T00:30:00Z,10,14,4,1,away win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Toronto
1560,2013020860,20132014,R,2014-02-07T00:30:00Z,23,8,2,5,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Vancouver
1685,2013020861,20132014,R,2014-02-07T00:30:00Z,7,9,2,3,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Buffalo
1931,2013020863,20132014,R,2014-02-07T00:30:00Z,17,13,3,1,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Detroit
1741,2013020865,20132014,R,2014-02-07T01:00:00Z,18,30,2,3,home win OT,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Nashville
1917,2013020864,20132014,R,2014-02-07T01:00:00Z,6,19,2,3,home win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Boston
1403,2013020866,20132014,R,2014-02-07T03:30:00Z,29,26,1,2,home win OT,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Columbus
984,2013020868,20132014,R,2014-02-08T00:00:00Z,3,5,4,3,away win SO,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,NY Rangers
1418,2013020869,20132014,R,2014-02-08T00:00:00Z,13,12,1,5,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Florida
1892,2013020867,20132014,R,2014-02-08T00:00:00Z,22,1,1,2,home win OT,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Edmonton
1355,2013020870,20132014,R,2014-02-08T02:00:00Z,16,27,0,2,home win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,Chicago
1420,2013020871,20132014,R,2014-02-08T03:30:00Z,29,28,2,3,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Columbus
1635,2013020872,20132014,R,2014-02-08T18:00:00Z,20,4,1,2,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,Calgary
1360,2013020873,20132014,R,2014-02-08T19:00:00Z,52,19,3,4,home win SO,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Winnipeg
978,2013020874,20132014,R,2014-02-08T20:00:00Z,9,6,2,7,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Ottawa
915,2013020875,20132014,R,2014-02-08T23:00:00Z,23,10,1,3,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Vancouver
1010,2013020876,20132014,R,2014-02-08T23:00:00Z,8,12,4,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Montreal
1809,2013020877,20132014,R,2014-02-09T00:00:00Z,17,14,2,4,home win REG,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Detroit
2001,2013020878,20132014,R,2014-02-09T00:00:00Z,21,2,5,2,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Colorado
1315,2013020880,20132014,R,2014-02-09T01:00:00Z,24,18,5,2,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Anaheim
1471,2013020881,20132014,R,2014-02-09T01:00:00Z,27,25,1,2,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Phoenix
1487,2013020879,20132014,R,2014-02-09T01:00:00Z,1,15,0,3,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,New Jersey
1617,2013020647,20132014,R,2014-02-26T00:00:00Z,12,7,2,3,home win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Carolina
1557,2013020882,20132014,R,2014-02-27T00:30:00Z,6,7,4,5,home win OT,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Boston
1891,2013020883,20132014,R,2014-02-27T00:30:00Z,17,8,2,1,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Detroit
1828,2013020884,20132014,R,2014-02-27T03:00:00Z,26,21,6,4,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Los Angeles
905,2013020885,20132014,R,2014-02-27T03:30:00Z,19,23,0,1,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,St Louis
926,2013020887,20132014,R,2014-02-28T00:00:00Z,10,2,4,5,home win OT,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Toronto
1198,2013020886,20132014,R,2014-02-28T00:00:00Z,29,1,2,5,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Columbus
1253,2013020889,20132014,R,2014-02-28T00:00:00Z,28,4,7,3,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,San Jose
1758,2013020890,20132014,R,2014-02-28T00:00:00Z,8,5,6,5,away win SO,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Montreal
1876,2013020888,20132014,R,2014-02-28T00:00:00Z,16,3,1,2,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Chicago
1298,2013020891,20132014,R,2014-02-28T00:30:00Z,17,9,6,1,away win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Detroit
1440,2013020892,20132014,R,2014-02-28T00:30:00Z,15,13,5,4,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Washington
1270,2013020893,20132014,R,2014-02-28T01:00:00Z,14,18,2,3,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Tampa Bay
1482,2013020894,20132014,R,2014-02-28T01:00:00Z,27,52,2,3,home win SO,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Phoenix
1455,2013020895,20132014,R,2014-02-28T01:30:00Z,12,25,1,4,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Carolina
1252,2013020896,20132014,R,2014-02-28T02:30:00Z,26,20,2,0,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,Los Angeles
1507,2013020897,20132014,R,2014-02-28T02:30:00Z,30,22,3,0,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Minnesota
913,2013020898,20132014,R,2014-03-01T00:00:00Z,28,7,2,4,home win REG,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,San Jose
1929,2013020899,20132014,R,2014-03-01T02:00:00Z,27,21,2,4,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Phoenix
1104,2013020900,20132014,R,2014-03-01T03:00:00Z,30,23,2,1,away win SO,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Minnesota
1762,2013020901,20132014,R,2014-03-01T03:00:00Z,19,24,0,1,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,St Louis
1021,2013020902,20132014,R,2014-03-01T18:00:00Z,15,6,4,2,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Washington
1230,2013020904,20132014,R,2014-03-01T18:00:00Z,3,4,2,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,NY Rangers
2051,2013020903,20132014,R,2014-03-01T18:00:00Z,1,2,6,1,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,New Jersey
1127,2013020905,20132014,R,2014-03-01T19:00:00Z,13,29,3,6,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Florida
1461,2013020906,20132014,R,2014-03-01T20:00:00Z,52,18,3,1,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Winnipeg
1669,2013020907,20132014,R,2014-03-01T20:00:00Z,14,25,4,2,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Tampa Bay
1480,2013020908,20132014,R,2014-03-01T21:00:00Z,12,26,1,3,home win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Carolina
1705,2013020909,20132014,R,2014-03-02T00:00:00Z,10,8,3,4,home win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,Montreal,Toronto
1888,2013020910,20132014,R,2014-03-02T01:00:00Z,5,16,1,5,home win REG,right,Soldier Field,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,Pittsburgh
2047,2013020911,20132014,R,2014-03-02T03:00:00Z,20,22,2,1,away win OT,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Calgary
1460,2013020912,20132014,R,2014-03-02T17:30:00Z,4,15,5,4,away win OT,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,Philadelphia
1269,2013020913,20132014,R,2014-03-02T20:00:00Z,28,1,4,2,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,San Jose
2058,2013020914,20132014,R,2014-03-02T20:00:00Z,13,2,5,3,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Florida
1167,2013020915,20132014,R,2014-03-02T21:00:00Z,9,23,4,2,away win REG,right,BC Place,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Ottawa
1321,2013020916,20132014,R,2014-03-03T00:00:00Z,6,3,6,3,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Boston
966,2013020918,20132014,R,2014-03-03T01:00:00Z,19,27,4,2,away win REG,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,St Louis
1067,2013020917,20132014,R,2014-03-03T01:00:00Z,14,21,3,6,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,Colorado,Tampa Bay
1886,2013020919,20132014,R,2014-03-03T01:00:00Z,12,24,3,5,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Carolina
945,2013020920,20132014,R,2014-03-04T00:00:00Z,29,10,2,1,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Columbus
1671,2013020922,20132014,R,2014-03-04T01:00:00Z,20,30,2,3,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,Minnesota,Calgary
2000,2013020921,20132014,R,2014-03-04T01:00:00Z,7,25,2,3,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Buffalo
1090,2013020923,20132014,R,2014-03-04T03:30:00Z,8,26,1,2,home win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Montreal
927,2013020924,20132014,R,2014-03-05T00:00:00Z,13,6,1,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Florida
1245,2013020926,20132014,R,2014-03-05T00:00:00Z,25,29,2,4,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Dallas
1390,2013020925,20132014,R,2014-03-05T00:00:00Z,17,1,3,4,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Detroit
1025,2013020929,20132014,R,2014-03-05T01:00:00Z,5,18,3,1,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Pittsburgh
1363,2013020930,20132014,R,2014-03-05T01:00:00Z,2,52,3,2,away win OT,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,NY Islanders
